observation_id,candidate_project_id,canonical_project_id,field_name,raw_value,raw_unit,normalized_value,normalized_unit,currency,value_date,publisher,document_title,source_url,publication_date,access_date,source_tier,evidence_class,confidence,location_context,quotation_context,source_status,conflict_flag,superseded_flag,notes
OBS-IN-CLEANTECH-APOLLO-ppa_exists,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,ppa_exists,YES,,YES,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-CLEANTECH-APOLLO-self_consumption_signal,IN-CLEANTECH-APOLLO,IN-CLEANTECH-APOLLO,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,Cleantech,CLEANTECH-APOLLO,https://cleantechsolar.com/portfolio/automotive/apollo/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Multiple sites,Generation claim flagged.,PUBLIC_PRIMARY,FALSE,FALSE,Generation claim flagged.
OBS-IN-FPEL-FLIPKART-MH-installed_capacity_kwp,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,installed_capacity_kwp,1880,kWp,1880,kWp,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-developer,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-offtaker,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,offtaker,Flipkart,,Flipkart,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-country,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,country,India,,India,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-project_status,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,project_status,OPERATING,,OPERATING,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-business_model,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-ppa_exists,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-FLIPKART-MH-self_consumption_signal,IN-FPEL-FLIPKART-MH,IN-FPEL-FLIPKART-MH,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,FPEL,FPEL-FY25,https://fourthpartner.co/wp-content/uploads/2025/10/Annual-Report-FY25-1.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Maharashtra,1.88 MWp plus BESS.,PUBLIC_PRIMARY,FALSE,FALSE,1.88 MWp plus BESS.
OBS-IN-FPEL-KOSMO-ONE-installed_capacity_kwp,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,installed_capacity_kwp,6300,kWp,6300,kWp,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-developer,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-offtaker,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,offtaker,Kosmo One,,Kosmo One,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-country,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,country,India,,India,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-project_status,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,project_status,OPERATING,,OPERATING,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-business_model,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-ppa_exists,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,ppa_exists,YES,,YES,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-FPEL-KOSMO-ONE-self_consumption_signal,IN-FPEL-KOSMO-ONE,IN-FPEL-KOSMO-ONE,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,FPEL,FPEL-KOSMO,https://fourthpartner.co/wp-content/uploads/2025/05/Fourth-Partner-Energy_Kosmo-One_Case-Study.pdf,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,India,6.3 MWp PPA lead.,PUBLIC_PRIMARY,FALSE,FALSE,6.3 MWp PPA lead.
OBS-IN-CLEANMAX-TN-30MW-installed_capacity_kwp,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,installed_capacity_kwp,30000,kWp,30000,kWp,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-developer,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,developer,Clean Max,,Clean Max,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-offtaker,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,offtaker,Tata Communications,,Tata Communications,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-country,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,country,India,,India,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-project_status,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,project_status,OPERATING,,OPERATING,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-business_model,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,business_model,ONSITE_PRIVATE_WIRE_PPA,,ONSITE_PRIVATE_WIRE_PPA,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-ppa_exists,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,ppa_exists,YES,,YES,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-ppa_tenor_years,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,ppa_tenor_years,25,years,25,years,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-TN-30MW-self_consumption_signal,IN-CLEANMAX-TN-30MW,IN-CLEANMAX-TN-30MW,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Tamil Nadu,25-year PPA.,PUBLIC_PRIMARY,FALSE,FALSE,25-year PPA.
OBS-IN-CLEANMAX-KA-30MW-installed_capacity_kwp,IN-CLEANMAX-KA-30MW,IN-CLEANMAX-KA-30MW,installed_capacity_kwp,30000,kWp,30000,kWp,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Karnataka,IFC visited plant.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited plant.
OBS-IN-CLEANMAX-KA-30MW-developer,IN-CLEANMAX-KA-30MW,IN-CLEANMAX-KA-30MW,developer,Clean Max,,Clean Max,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Karnataka,IFC visited plant.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited plant.
OBS-IN-CLEANMAX-KA-30MW-offtaker,IN-CLEANMAX-KA-30MW,IN-CLEANMAX-KA-30MW,offtaker,Not disclosed,,Not disclosed,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Karnataka,IFC visited plant.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited plant.
OBS-IN-CLEANMAX-KA-30MW-country,IN-CLEANMAX-KA-30MW,IN-CLEANMAX-KA-30MW,country,India,,India,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Karnataka,IFC visited plant.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited plant.
OBS-IN-CLEANMAX-KA-30MW-project_status,IN-CLEANMAX-KA-30MW,IN-CLEANMAX-KA-30MW,project_status,OPERATING,,OPERATING,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Karnataka,IFC visited plant.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited plant.
OBS-IN-CLEANMAX-KA-30MW-business_model,IN-CLEANMAX-KA-30MW,IN-CLEANMAX-KA-30MW,business_model,PORTFOLIO_DISTRIBUTED,,PORTFOLIO_DISTRIBUTED,,,2026-09-01,IFC,IFC-38331,https://disclosures.ifc.org/project-detail/ESRS/38331/clean-max-equity,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Karnataka,IFC visited plant.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited plant.
OBS-IN-AZURE-GANDHINAGAR-installed_capacity_kwp,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,installed_capacity_kwp,2500,kWp,2500,kWp,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-developer,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,developer,Azure Sun Energy,,Azure Sun Energy,,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-offtaker,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,offtaker,Torrent Power,,Torrent Power,,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-country,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,country,India,,India,,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-project_status,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,project_status,OPERATING,,OPERATING,,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-business_model,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,business_model,ROOFTOP_CONCESSION,,ROOFTOP_CONCESSION,,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-ppa_exists,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,ppa_exists,YES,,YES,,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-AZURE-GANDHINAGAR-ppa_tenor_years,IN-AZURE-GANDHINAGAR,IN-AZURE-GANDHINAGAR,ppa_tenor_years,25,years,25,years,,2026-09-01,IFC,IFC-32148,https://disclosures.ifc.org/project-detail/SII/32148/azure-rooftop,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Gandhinagar,USD6.2m cost; USD4.6m IFC loan.,PUBLIC_PRIMARY,FALSE,FALSE,USD6.2m cost; USD4.6m IFC loan.
OBS-IN-FPE-UPPAL-installed_capacity_kwp,IN-FPE-UPPAL,IN-FPE-UPPAL,installed_capacity_kwp,547,kWp,547,kWp,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-FPE-UPPAL-developer,IN-FPE-UPPAL,IN-FPE-UPPAL,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-FPE-UPPAL-offtaker,IN-FPE-UPPAL,IN-FPE-UPPAL,offtaker,Not disclosed,,Not disclosed,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-FPE-UPPAL-country,IN-FPE-UPPAL,IN-FPE-UPPAL,country,India,,India,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-FPE-UPPAL-project_status,IN-FPE-UPPAL,IN-FPE-UPPAL,project_status,OPERATING,,OPERATING,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-FPE-UPPAL-business_model,IN-FPE-UPPAL,IN-FPE-UPPAL,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-FPE-UPPAL-self_consumption_signal,IN-FPE-UPPAL,IN-FPE-UPPAL,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Uppal,IFC visited operating asset.,PUBLIC_PRIMARY,FALSE,FALSE,IFC visited operating asset.
OBS-IN-IFC-FPE-1_5GW-installed_capacity_kwp,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,installed_capacity_kwp,1500000,kWp,1500000,kWp,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-FPE-1_5GW-developer,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,developer,Fourth Partner Energy,,Fourth Partner Energy,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-FPE-1_5GW-offtaker,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,offtaker,Multiple C&I clients,,Multiple C&I clients,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-FPE-1_5GW-country,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,country,India,,India,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-FPE-1_5GW-project_status,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,project_status,AGGREGATE,,AGGREGATE,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-FPE-1_5GW-business_model,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,business_model,PORTFOLIO_DISTRIBUTED,,PORTFOLIO_DISTRIBUTED,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-FPE-1_5GW-self_consumption_signal,IN-IFC-FPE-1_5GW,IN-IFC-FPE-1_5GW,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,IFC,IFC-48551,https://disclosures.ifc.org/project-detail/ESRS/48551/fp-energy-ef,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Portfolio only.,PUBLIC_PRIMARY,FALSE,FALSE,Portfolio only.
OBS-IN-IFC-AZURE-RG-developer,IN-IFC-AZURE-RG,IN-IFC-AZURE-RG,developer,Azure Power Rooftop,,Azure Power Rooftop,,,2026-09-01,IFC,IFC-40099,https://disclosures.ifc.org/project-detail/SII/40099/azure-rg-project,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Program only.,PUBLIC_PRIMARY,FALSE,FALSE,Program only.
OBS-IN-IFC-AZURE-RG-offtaker,IN-IFC-AZURE-RG,IN-IFC-AZURE-RG,offtaker,Multiple C&I clients,,Multiple C&I clients,,,2026-09-01,IFC,IFC-40099,https://disclosures.ifc.org/project-detail/SII/40099/azure-rg-project,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Program only.,PUBLIC_PRIMARY,FALSE,FALSE,Program only.
OBS-IN-IFC-AZURE-RG-country,IN-IFC-AZURE-RG,IN-IFC-AZURE-RG,country,India,,India,,,2026-09-01,IFC,IFC-40099,https://disclosures.ifc.org/project-detail/SII/40099/azure-rg-project,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Program only.,PUBLIC_PRIMARY,FALSE,FALSE,Program only.
OBS-IN-IFC-AZURE-RG-project_status,IN-IFC-AZURE-RG,IN-IFC-AZURE-RG,project_status,AGGREGATE,,AGGREGATE,,,2026-09-01,IFC,IFC-40099,https://disclosures.ifc.org/project-detail/SII/40099/azure-rg-project,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Program only.,PUBLIC_PRIMARY,FALSE,FALSE,Program only.
OBS-IN-IFC-AZURE-RG-business_model,IN-IFC-AZURE-RG,IN-IFC-AZURE-RG,business_model,PORTFOLIO_DISTRIBUTED,,PORTFOLIO_DISTRIBUTED,,,2026-09-01,IFC,IFC-40099,https://disclosures.ifc.org/project-detail/SII/40099/azure-rg-project,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,Program only.,PUBLIC_PRIMARY,FALSE,FALSE,Program only.
